Date,Tasa de política monetaria,Tipo de cambio Minorista,Suma de results.valor
2019-06-26 00:00:00,"62,60",43.95,
2019-06-27 00:00:00,"62,60",43.94,
2019-06-28 00:00:00,"62,69",43.7,
2019-06-30 00:00:00,,,2.7
2019-07-01 00:00:00,"62,08",43.48,
2019-07-02 00:00:00,"61,38",43.45,
2019-07-03 00:00:00,"60,80",43.25,
2019-07-04 00:00:00,"60,34",42.89,
2019-07-05 00:00:00,"59,90",43.1,
2019-07-10 00:00:00,"59,48",43.09,
2019-07-11 00:00:00,"59,16",42.91,
2019-07-12 00:00:00,"59,01",42.85,
2019-07-15 00:00:00,"58,83",43.41,
2019-07-16 00:00:00,"58,80",43.78,
2019-07-17 00:00:00,"58,74",43.71,
2019-07-18 00:00:00,"58,72",43.61,
2019-07-19 00:00:00,"58,71",43.62,
2019-07-22 00:00:00,"58,78",43.61,
2019-07-23 00:00:00,"58,91",43.87,
2019-07-24 00:00:00,"59,01",44.06,
2019-07-25 00:00:00,"59,23",44.56,
2019-07-26 00:00:00,"59,59",44.52,
2019-07-29 00:00:00,"59,99",44.93,
2019-07-30 00:00:00,"60,27",45.06,
2019-07-31 00:00:00,"60,40",45.02,2.2
2019-08-01 00:00:00,"60,65",45.55,
2019-08-02 00:00:00,"61,01",45.89,
2019-08-05 00:00:00,"61,59",46.69,
2019-08-06 00:00:00,"62,28",46.48,
2019-08-07 00:00:00,"62,93",46.8,
2019-08-08 00:00:00,"63,38",46.47,
2019-08-09 00:00:00,"63,71",46.55,
2019-08-12 00:00:00,"74,78",57.3,
2019-08-13 00:00:00,"74,85",58.33,
2019-08-14 00:00:00,"74,93",62.18,
2019-08-15 00:00:00,"74,96",59.72,
2019-08-16 00:00:00,"74,97",58.12,
2019-08-20 00:00:00,"74,96",57.38,
2019-08-21 00:00:00,"74,98",57.27,
2019-08-22 00:00:00,"74,98",57.24,
2019-08-23 00:00:00,"74,98",57.31,
2019-08-26 00:00:00,"74,99",57.21,
2019-08-27 00:00:00,"74,99",58.66,
2019-08-28 00:00:00,"74,98",60.17,
2019-08-29 00:00:00,"78,21",60.3,
2019-08-30 00:00:00,"83,26",62.04,
2019-08-31 00:00:00,,,4
2019-09-02 00:00:00,"85,28",58.41,
2019-09-03 00:00:00,"85,73",58.49,
2019-09-04 00:00:00,"85,80",58.06,
2019-09-05 00:00:00,"85,80",58.21,
2019-09-06 00:00:00,"85,83",58.02,
2019-09-09 00:00:00,"85,98",58.15,
2019-09-10 00:00:00,"85,99",58.13,
2019-09-11 00:00:00,"85,99",58.24,
2019-09-12 00:00:00,"85,99",58.41,
2019-09-13 00:00:00,"84,15",58.44,
2019-09-16 00:00:00,"84,01",58.77,
2019-09-17 00:00:00,"83,46",59.07,
2019-09-18 00:00:00,"83,21",59.15,
2019-09-19 00:00:00,"82,79",59.07,
2019-09-20 00:00:00,"82,25",59.08,
2019-09-23 00:00:00,"81,78",59.32,
2019-09-24 00:00:00,"81,32",59.34,
2019-09-25 00:00:00,"80,83",59.34,
2019-09-26 00:00:00,"79,99",59.51,
2019-09-27 00:00:00,"79,21",59.56,
2019-09-30 00:00:00,"78,37",59.82,5.9
2019-10-01 00:00:00,"77,71",60.1,
2019-10-02 00:00:00,"76,99",60.22,
2019-10-03 00:00:00,"75,98",60.23,
2019-10-04 00:00:00,"74,98",60.09,
2019-10-07 00:00:00,"72,97",60.19,
2019-10-08 00:00:00,"71,92",60.24,
2019-10-09 00:00:00,"70,99",60.3,
2019-10-10 00:00:00,"69,49",60.31,
2019-10-11 00:00:00,"68,02",60.31,
2019-10-15 00:00:00,"68,00",60.44,
2019-10-16 00:00:00,"68,00",60.54,
2019-10-17 00:00:00,"68,00",60.59,
2019-10-18 00:00:00,"68,00",60.73,
2019-10-21 00:00:00,"68,00",61,
2019-10-22 00:00:00,"68,00",61.33,
2019-10-23 00:00:00,"68,00",62.37,
2019-10-24 00:00:00,"68,00",63.34,
2019-10-25 00:00:00,"68,00",65,
2019-10-28 00:00:00,"68,00",63.46,
2019-10-29 00:00:00,"68,00",63.42,
2019-10-30 00:00:00,"68,00",63.43,
2019-10-31 00:00:00,"68,00",63.23,3.3
2019-11-01 00:00:00,"67,03",63.35,
2019-11-04 00:00:00,"65,93",63.33,
2019-11-05 00:00:00,"64,94",63.26,
2019-11-07 00:00:00,"64,01",63.22,
2019-11-08 00:00:00,"63,21",63.05,
2019-11-11 00:00:00,"63,05",63.07,
2019-11-12 00:00:00,"63,01",62.99,
2019-11-13 00:00:00,"63,01",63,
2019-11-14 00:00:00,"63,00",62.97,
2019-11-15 00:00:00,"63,00",62.93,
2019-11-19 00:00:00,"63,00",62.9,
2019-11-20 00:00:00,"63,00",62.9,
2019-11-21 00:00:00,"63,00",62.91,
2019-11-22 00:00:00,"63,00",62.9,
2019-11-25 00:00:00,"63,00",62.91,
2019-11-26 00:00:00,"63,00",62.87,
2019-11-27 00:00:00,"63,00",62.87,
2019-11-28 00:00:00,"63,00",62.88,
2019-11-29 00:00:00,"63,00",62.93,
2019-11-30 00:00:00,,,4.3
2019-12-02 00:00:00,"63,00",62.93,
2019-12-03 00:00:00,"63,00",62.9,
2019-12-04 00:00:00,"63,00",62.94,
2019-12-05 00:00:00,"63,00",62.94,
2019-12-06 00:00:00,"63,00",62.94,
2019-12-09 00:00:00,"63,00",62.99,
2019-12-10 00:00:00,"63,00",63.04,
2019-12-11 00:00:00,"63,00",63.08,
2019-12-12 00:00:00,"63,00",63.09,
2019-12-13 00:00:00,"63,00",63.07,
2019-12-16 00:00:00,"63,00",63.09,
2019-12-17 00:00:00,"63,00",63.09,
2019-12-18 00:00:00,"63,00",63.08,
2019-12-19 00:00:00,"63,00",63.08,
2019-12-20 00:00:00,"58,00",62.99,
2019-12-23 00:00:00,"58,00",63,
2019-12-26 00:00:00,"58,00",62.99,
2019-12-27 00:00:00,"55,00",62.99,
2019-12-30 00:00:00,"55,00",62.99,
2019-12-31 00:00:00,,,3.7
2020-01-02 00:00:00,"55,00",63,
2020-01-03 00:00:00,"55,00",62.98,
2020-01-06 00:00:00,"55,00",62.99,
2020-01-07 00:00:00,"55,00",62.99,
2020-01-08 00:00:00,"55,00",62.99,
2020-01-09 00:00:00,"55,00",62.98,
2020-01-10 00:00:00,"52,00",62.96,
2020-01-13 00:00:00,"52,00",62.96,
2020-01-14 00:00:00,"52,00",62.97,
2020-01-15 00:00:00,"52,00",62.98,
2020-01-16 00:00:00,"52,00",62.97,
2020-01-17 00:00:00,"50,00",62.97,
2020-01-20 00:00:00,"50,00",62.97,
2020-01-21 00:00:00,"50,00",62.98,
2020-01-22 00:00:00,"50,00",62.98,
2020-01-23 00:00:00,"50,00",62.98,
2020-01-24 00:00:00,"50,00",62.98,
2020-01-27 00:00:00,"50,00",62.97,
2020-01-28 00:00:00,"50,00",63.07,
2020-01-29 00:00:00,"50,00",62.97,
2020-01-30 00:00:00,"50,00",62.97,
2020-01-31 00:00:00,"50,00",63.03,2.3
2020-02-03 00:00:00,"50,00",63.05,
2020-02-04 00:00:00,"48,00",63.07,
2020-02-05 00:00:00,"48,00",63.1,
2020-02-06 00:00:00,"48,00",63.01,
2020-02-07 00:00:00,"48,00",63.05,
2020-02-10 00:00:00,"48,00",63.31,
2020-02-11 00:00:00,"48,00",63.46,
2020-02-12 00:00:00,"48,00",63.62,
2020-02-13 00:00:00,"48,00",63.66,
2020-02-14 00:00:00,"48,00",63.73,
2020-02-17 00:00:00,"48,00",63.78,
2020-02-18 00:00:00,"44,00",63.66,
2020-02-19 00:00:00,"44,00",63.71,
2020-02-20 00:00:00,"40,00",63.87,
2020-02-21 00:00:00,"40,00",63.99,
2020-02-26 00:00:00,"40,00",64.09,
2020-02-27 00:00:00,"40,00",64.03,
2020-02-28 00:00:00,"40,00",64.26,
2020-02-29 00:00:00,,,2
2020-03-02 00:00:00,"40,00",64.39,
2020-03-03 00:00:00,"40,00",64.51,
2020-03-04 00:00:00,"40,00",64.53,
2020-03-05 00:00:00,"40,00",64.41,
2020-03-06 00:00:00,"40,00",64.71,
2020-03-09 00:00:00,"40,00",64.71,
2020-03-10 00:00:00,"38,00",64.72,
2020-03-11 00:00:00,"38,00",64.74,
2020-03-12 00:00:00,"38,00",65.02,
2020-03-13 00:00:00,"38,00",65.05,
2020-03-16 00:00:00,"38,00",65.09,
2020-03-17 00:00:00,"38,00",64.96,
2020-03-18 00:00:00,"38,00",65.46,
2020-03-19 00:00:00,"38,00",65.59,
2020-03-20 00:00:00,"38,00",65.91,
2020-03-25 00:00:00,"38,00",65.85,
2020-03-26 00:00:00,"38,00",66.13,
2020-03-27 00:00:00,"38,00",66.44,
2020-03-30 00:00:00,"38,00",66.58,
2020-03-31 00:00:00,,,3.3
2020-04-01 00:00:00,"38,00",66.61,
2020-04-02 00:00:00,"38,00",66.51,
2020-04-03 00:00:00,"38,00",66.85,
2020-04-06 00:00:00,"38,00",66.97,
2020-04-07 00:00:00,"38,00",67.09,
2020-04-08 00:00:00,"38,00",67.07,
2020-04-13 00:00:00,"38,00",67.43,
2020-04-14 00:00:00,"38,00",67.53,
2020-04-15 00:00:00,"38,00",67.6,
2020-04-16 00:00:00,"38,00",67.87,
2020-04-17 00:00:00,"38,00",67.96,
2020-04-20 00:00:00,"38,00",67.96,
2020-04-21 00:00:00,"38,00",68.34,
2020-04-22 00:00:00,"38,00",68.43,
2020-04-23 00:00:00,"38,00",68.44,
2020-04-24 00:00:00,"38,00",68.69,
2020-04-27 00:00:00,"38,00",68.89,
2020-04-28 00:00:00,"38,00",68.97,
2020-04-29 00:00:00,"38,00",69.07,
2020-04-30 00:00:00,"38,00",69.16,1.5
2020-05-04 00:00:00,"38,00",69.16,
2020-05-05 00:00:00,"38,00",69.31,
2020-05-06 00:00:00,"38,00",69.47,
2020-05-07 00:00:00,"38,00",69.54,
2020-05-08 00:00:00,"38,00",69.63,
2020-05-11 00:00:00,"38,00",69.63,
2020-05-12 00:00:00,"38,00",69.66,
2020-05-13 00:00:00,"38,00",69.84,
2020-05-14 00:00:00,"38,00",70.05,
2020-05-15 00:00:00,"38,00",70.06,
2020-05-18 00:00:00,"38,00",70.26,
2020-05-19 00:00:00,"38,00",70.32,
2020-05-20 00:00:00,"38,00",70.33,
2020-05-21 00:00:00,"38,00",70.38,
2020-05-22 00:00:00,"38,00",70.58,
2020-05-26 00:00:00,"38,00",70.61,
2020-05-27 00:00:00,"38,00",70.63,
2020-05-28 00:00:00,"38,00",70.69,
2020-05-29 00:00:00,"38,00",70.76,
2020-05-31 00:00:00,,,1.5
2020-06-01 00:00:00,"38,00",70.72,
2020-06-02 00:00:00,"38,00",71.01,
2020-06-03 00:00:00,"38,00",70.92,
2020-06-04 00:00:00,"38,00",71.15,
2020-06-05 00:00:00,"38,00",71.48,
2020-06-08 00:00:00,"38,00",71.88,
2020-06-09 00:00:00,"38,00",72.04,
2020-06-10 00:00:00,"38,00",72.2,
2020-06-11 00:00:00,"38,00",72.34,
2020-06-12 00:00:00,"38,00",72.5,
2020-06-16 00:00:00,"38,00",72.68,
2020-06-17 00:00:00,"38,00",72.86,
2020-06-18 00:00:00,"38,00",72.98,
2020-06-19 00:00:00,"38,00",73.08,
2020-06-22 00:00:00,"38,00",73.13,
2020-06-23 00:00:00,"38,00",73.44,
2020-06-24 00:00:00,"38,00",73.51,
2020-06-25 00:00:00,"38,00",73.53,
2020-06-26 00:00:00,"38,00",73.56,
2020-06-29 00:00:00,"38,00",73.86,
2020-06-30 00:00:00,"38,00",74.07,2.2
2020-07-01 00:00:00,"38,00",74.13,
2020-07-02 00:00:00,"38,00",74.18,
2020-07-03 00:00:00,"38,00",74.32,
2020-07-06 00:00:00,"38,00",74.61,
2020-07-07 00:00:00,"38,00",74.64,
2020-07-08 00:00:00,"38,00",74.72,
2020-07-13 00:00:00,"38,00",74.99,
2020-07-14 00:00:00,"38,00",75.09,
2020-07-15 00:00:00,"38,00",75.21,
2020-07-16 00:00:00,"38,00",75.21,
2020-07-17 00:00:00,"38,00",75.25,
2020-07-20 00:00:00,"38,00",75.56,
2020-07-21 00:00:00,"38,00",75.64,
2020-07-22 00:00:00,"38,00",75.66,
2020-07-23 00:00:00,"38,00",75.86,
2020-07-24 00:00:00,"38,00",75.92,
2020-07-27 00:00:00,"38,00",76,
2020-07-28 00:00:00,"38,00",76.1,
2020-07-29 00:00:00,"38,00",76.06,
2020-07-30 00:00:00,"38,00",76.27,
2020-07-31 00:00:00,"38,00",76.39,1.9
2020-08-03 00:00:00,"38,00",76.64,
2020-08-04 00:00:00,"38,00",76.69,
2020-08-05 00:00:00,"38,00",76.89,
2020-08-06 00:00:00,"38,00",76.89,
2020-08-07 00:00:00,"38,00",76.91,
2020-08-10 00:00:00,"38,00",77.13,
2020-08-11 00:00:00,"38,00",77.17,
2020-08-12 00:00:00,"38,00",77.32,
2020-08-13 00:00:00,"38,00",77.42,
2020-08-14 00:00:00,"38,00",77.39,
2020-08-18 00:00:00,"38,00",77.54,
2020-08-19 00:00:00,"38,00",77.7,
2020-08-20 00:00:00,"38,00",77.77,
2020-08-21 00:00:00,"38,00",77.8,
2020-08-24 00:00:00,"38,00",77.95,
2020-08-25 00:00:00,"38,00",77.94,
2020-08-26 00:00:00,"38,00",77.95,
2020-08-27 00:00:00,"38,00",78.13,
2020-08-28 00:00:00,"38,00",78.18,
2020-08-31 00:00:00,"38,00",78.36,2.7
2020-09-01 00:00:00,"38,00",78.5,
2020-09-02 00:00:00,"38,00",78.63,
2020-09-03 00:00:00,"38,00",78.63,
2020-09-04 00:00:00,"38,00",78.64,
2020-09-07 00:00:00,"38,00",78.94,
2020-09-08 00:00:00,"38,00",79.03,
2020-09-09 00:00:00,"38,00",79.05,
2020-09-10 00:00:00,"38,00",79.07,
2020-09-11 00:00:00,"38,00",79.13,
2020-09-14 00:00:00,"38,00",79.24,
2020-09-15 00:00:00,"38,00",79.36,
2020-09-16 00:00:00,"38,00",79.55,
2020-09-17 00:00:00,"38,00",79.59,
2020-09-18 00:00:00,"38,00",79.59,
2020-09-21 00:00:00,"38,00",79.71,
2020-09-22 00:00:00,"38,00",79.86,
2020-09-23 00:00:00,"38,00",79.89,
2020-09-24 00:00:00,"38,00",79.99,
2020-09-25 00:00:00,"38,00",80.05,
2020-09-28 00:00:00,"38,00",80.16,
2020-09-29 00:00:00,"38,00",80.24,
2020-09-30 00:00:00,"38,00",80.63,2.8
2020-10-01 00:00:00,"38,00",80.8,
2020-10-02 00:00:00,"38,00",82.44,
2020-10-05 00:00:00,"38,00",82.64,
2020-10-06 00:00:00,"38,00",82.72,
2020-10-07 00:00:00,"38,00",82.72,
2020-10-08 00:00:00,"38,00",82.79,
2020-10-09 00:00:00,"38,00",82.74,
2020-10-13 00:00:00,"37,00",82.93,
2020-10-14 00:00:00,"37,00",82.95,
2020-10-15 00:00:00,"37,00",82.99,
2020-10-16 00:00:00,"37,00",83.2,
2020-10-19 00:00:00,"37,00",83.21,
2020-10-20 00:00:00,"36,00",83.27,
2020-10-21 00:00:00,"36,00",83.32,
2020-10-22 00:00:00,"36,00",83.78,
2020-10-23 00:00:00,"36,00",83.85,
2020-10-26 00:00:00,"36,00",83.9,
2020-10-27 00:00:00,"36,00",83.89,
2020-10-28 00:00:00,"36,00",83.9,
2020-10-29 00:00:00,"36,00",83.9,
2020-10-30 00:00:00,"36,00",83.89,
2020-10-31 00:00:00,,,3.8
2020-11-02 00:00:00,"36,00",84.41,
2020-11-03 00:00:00,"36,00",84.52,
2020-11-04 00:00:00,"36,00",84.62,
2020-11-05 00:00:00,"36,00",84.63,
2020-11-09 00:00:00,"36,00",84.95,
2020-11-10 00:00:00,"36,00",85.03,
2020-11-11 00:00:00,"36,00",85.04,
2020-11-12 00:00:00,"36,00",85.14,
2020-11-13 00:00:00,"36,00",85.27,
2020-11-16 00:00:00,"36,00",85.6,
2020-11-17 00:00:00,"38,00",85.6,
2020-11-18 00:00:00,"38,00",85.57,
2020-11-19 00:00:00,"38,00",85.74,
2020-11-20 00:00:00,"38,00",85.91,
2020-11-24 00:00:00,"38,00",86.13,
2020-11-25 00:00:00,"38,00",86.19,
2020-11-26 00:00:00,"38,00",86.53,
2020-11-27 00:00:00,"38,00",86.61,
2020-11-30 00:00:00,"38,00",86.72,3.2
2020-12-01 00:00:00,"38,00",86.95,
2020-12-02 00:00:00,"38,00",87,
2020-12-03 00:00:00,"38,00",87.14,
2020-12-04 00:00:00,"38,00",87.17,
2020-12-09 00:00:00,"38,00",87.38,
2020-12-10 00:00:00,"38,00",87.84,
2020-12-11 00:00:00,"38,00",87.85,
2020-12-14 00:00:00,"38,00",87.96,
2020-12-15 00:00:00,"38,00",88.12,
2020-12-16 00:00:00,"38,00",88.13,
2020-12-17 00:00:00,"38,00",88.18,
2020-12-18 00:00:00,"38,00",88.26,
2020-12-21 00:00:00,"38,00",88.76,
2020-12-22 00:00:00,"38,00",88.8,
2020-12-23 00:00:00,"38,00",88.92,
2020-12-28 00:00:00,"38,00",89.24,
2020-12-29 00:00:00,"38,00",89.7,
2020-12-30 00:00:00,"38,00",89.87,
2020-12-31 00:00:00,,,4
2021-01-04 00:00:00,"38,00",90.22,
2021-01-05 00:00:00,"38,00",90.55,
2021-01-06 00:00:00,"38,00",90.55,
2021-01-07 00:00:00,"38,00",90.73,
2021-01-08 00:00:00,"38,00",90.79,
2021-01-11 00:00:00,"38,00",90.99,
2021-01-12 00:00:00,"38,00",91.07,
2021-01-13 00:00:00,"38,00",91.03,
2021-01-14 00:00:00,"38,00",91.19,
2021-01-15 00:00:00,"38,00",91.14,
2021-01-18 00:00:00,"38,00",91.31,
2021-01-19 00:00:00,"38,00",91.77,
2021-01-20 00:00:00,"38,00",91.76,
2021-01-21 00:00:00,"38,00",91.91,
2021-01-22 00:00:00,"38,00",92,
2021-01-25 00:00:00,"38,00",92.35,
2021-01-26 00:00:00,"38,00",92.4,
2021-01-27 00:00:00,"38,00",92.44,
2021-01-28 00:00:00,"38,00",92.58,
2021-01-29 00:00:00,"38,00",92.7,
2021-01-31 00:00:00,,,4
2021-02-01 00:00:00,"38,00",92.99,
2021-02-02 00:00:00,"38,00",93.06,
2021-02-03 00:00:00,"38,00",92.96,
2021-02-04 00:00:00,"38,00",93.19,
2021-02-05 00:00:00,"38,00",93.32,
2021-02-08 00:00:00,"38,00",93.57,
2021-02-09 00:00:00,"38,00",93.58,
2021-02-10 00:00:00,"38,00",93.73,
2021-02-11 00:00:00,"38,00",93.87,
2021-02-12 00:00:00,"38,00",93.95,
2021-02-17 00:00:00,"38,00",94.23,
2021-02-18 00:00:00,"38,00",94.29,
2021-02-19 00:00:00,"38,00",94.4,
2021-02-22 00:00:00,"38,00",94.77,
2021-02-23 00:00:00,"38,00",94.83,
2021-02-24 00:00:00,"38,00",95.02,
2021-02-25 00:00:00,"38,00",95.08,
2021-02-26 00:00:00,"38,00",95.12,
2021-02-28 00:00:00,,,3.6
2021-03-01 00:00:00,"38,00",95.49,
2021-03-02 00:00:00,"38,00",95.67,
2021-03-03 00:00:00,"38,00",95.64,
2021-03-04 00:00:00,"38,00",95.75,
2021-03-05 00:00:00,"38,00",95.69,
2021-03-08 00:00:00,"38,00",96,
2021-03-09 00:00:00,"38,00",96.07,
2021-03-10 00:00:00,"38,00",96.31,
2021-03-11 00:00:00,"38,00",96.45,
2021-03-12 00:00:00,"38,00",96.49,
2021-03-15 00:00:00,"38,00",96.69,
2021-03-16 00:00:00,"38,00",96.81,
2021-03-17 00:00:00,"38,00",96.76,
2021-03-18 00:00:00,"38,00",96.83,
2021-03-19 00:00:00,"38,00",96.98,
2021-03-22 00:00:00,"38,00",97.1,
2021-03-23 00:00:00,"38,00",97.33,
2021-03-25 00:00:00,"38,00",97.45,
2021-03-26 00:00:00,"38,00",97.57,
2021-03-29 00:00:00,"38,00",97.61,
2021-03-30 00:00:00,"38,00",97.61,
2021-03-31 00:00:00,"38,00",97.69,4.8
2021-04-05 00:00:00,"38,00",98.1,
2021-04-06 00:00:00,"38,00",98.1,
2021-04-07 00:00:00,"38,00",98.19,
2021-04-08 00:00:00,"38,00",98.2,
2021-04-09 00:00:00,"38,00",98.21,
2021-04-12 00:00:00,"38,00",98.31,
2021-04-13 00:00:00,"38,00",98.33,
2021-04-14 00:00:00,"38,00",98.32,
2021-04-15 00:00:00,"38,00",98.47,
2021-04-16 00:00:00,"38,00",98.52,
2021-04-19 00:00:00,"38,00",98.59,
2021-04-20 00:00:00,"38,00",98.59,
2021-04-21 00:00:00,"38,00",98.61,
2021-04-22 00:00:00,"38,00",98.64,
2021-04-23 00:00:00,"38,00",98.78,
2021-04-26 00:00:00,"38,00",98.89,
2021-04-27 00:00:00,"38,00",98.89,
2021-04-28 00:00:00,"38,00",98.91,
2021-04-29 00:00:00,"38,00",98.97,
2021-04-30 00:00:00,"38,00",98.9,4.1
2021-05-03 00:00:00,"38,00",99.21,
2021-05-04 00:00:00,"38,00",99.3,
2021-05-05 00:00:00,"38,00",99.33,
2021-05-06 00:00:00,"38,00",99.34,
2021-05-07 00:00:00,"38,00",99.43,
2021-05-10 00:00:00,"38,00",99.5,
2021-05-11 00:00:00,"38,00",99.5,
2021-05-12 00:00:00,"38,00",99.51,
2021-05-13 00:00:00,"38,00",99.51,
2021-05-14 00:00:00,"38,00",99.51,
2021-05-17 00:00:00,"38,00",99.64,
2021-05-18 00:00:00,"38,00",99.64,
2021-05-19 00:00:00,"38,00",99.7,
2021-05-20 00:00:00,"38,00",99.71,
2021-05-21 00:00:00,"38,00",99.71,
2021-05-26 00:00:00,"38,00",99.96,
2021-05-27 00:00:00,"38,00",100.02,
2021-05-28 00:00:00,"38,00",100.04,
2021-05-31 00:00:00,"38,00",100.09,3.3
2021-06-01 00:00:00,"38,00",100.23,
2021-06-02 00:00:00,"38,00",100.26,
2021-06-03 00:00:00,"38,00",100.26,
2021-06-04 00:00:00,"38,00",100.28,
2021-06-07 00:00:00,"38,00",100.37,
2021-06-08 00:00:00,"38,00",100.37,
2021-06-09 00:00:00,"38,00",100.36,
2021-06-10 00:00:00,"38,00",100.37,
2021-06-11 00:00:00,"38,00",100.39,
2021-06-14 00:00:00,"38,00",100.53,
2021-06-15 00:00:00,"38,00",100.67,
2021-06-16 00:00:00,"38,00",100.62,
2021-06-17 00:00:00,"38,00",100.71,
2021-06-18 00:00:00,"38,00",100.71,
2021-06-22 00:00:00,"38,00",100.69,
2021-06-23 00:00:00,"38,00",100.89,
2021-06-24 00:00:00,"38,00",100.89,
2021-06-25 00:00:00,"38,00",100.99,
2021-06-28 00:00:00,"38,00",101.1,
2021-06-29 00:00:00,"38,00",101.14,
2021-06-30 00:00:00,"38,00",101.17,3.2
2021-07-01 00:00:00,"38,00",101.19,
2021-07-02 00:00:00,"38,00",101.19,
2021-07-05 00:00:00,"38,00",101.28,
2021-07-06 00:00:00,"38,00",101.33,
2021-07-07 00:00:00,"38,00",101.34,
2021-07-08 00:00:00,"38,00",101.35,
2021-07-12 00:00:00,"38,00",101.42,
2021-07-13 00:00:00,"38,00",101.48,
2021-07-14 00:00:00,"38,00",101.63,
2021-07-15 00:00:00,"38,00",101.64,
2021-07-16 00:00:00,"38,00",101.65,
2021-07-19 00:00:00,"38,00",101.72,
2021-07-20 00:00:00,"38,00",101.75,
2021-07-21 00:00:00,"38,00",101.76,
2021-07-22 00:00:00,"38,00",101.69,
2021-07-23 00:00:00,"38,00",101.75,
2021-07-26 00:00:00,"38,00",101.82,
2021-07-27 00:00:00,"38,00",101.95,
2021-07-28 00:00:00,"38,00",102.01,
2021-07-29 00:00:00,"38,00",101.99,
2021-07-30 00:00:00,"38,00",102.06,
2021-07-31 00:00:00,,,3
2021-08-02 00:00:00,"38,00",102.12,
2021-08-03 00:00:00,"38,00",102.18,
2021-08-04 00:00:00,"38,00",102.25,
2021-08-05 00:00:00,"38,00",102.28,
2021-08-06 00:00:00,"38,00",102.3,
2021-08-09 00:00:00,"38,00",102.33,
2021-08-10 00:00:00,"38,00",102.34,
2021-08-11 00:00:00,"38,00",102.34,
2021-08-12 00:00:00,"38,00",102.36,
2021-08-13 00:00:00,"38,00",102.53,
2021-08-17 00:00:00,"38,00",102.57,
2021-08-18 00:00:00,"38,00",102.57,
2021-08-19 00:00:00,"38,00",102.61,
2021-08-20 00:00:00,"38,00",102.64,
2021-08-23 00:00:00,"38,00",102.76,
2021-08-24 00:00:00,"38,00",102.79,
2021-08-25 00:00:00,"38,00",102.79,
2021-08-26 00:00:00,"38,00",102.97,
2021-08-27 00:00:00,"38,00",102.97,
2021-08-30 00:00:00,"38,00",103.11,
2021-08-31 00:00:00,"38,00",103.14,2.5
2021-09-01 00:00:00,"38,00",103.22,
2021-09-02 00:00:00,"38,00",103.31,
2021-09-03 00:00:00,"38,00",103.33,
2021-09-06 00:00:00,"38,00",103.45,
2021-09-07 00:00:00,"38,00",103.42,
2021-09-08 00:00:00,"38,00",103.53,
2021-09-09 00:00:00,"38,00",103.54,
2021-09-10 00:00:00,"38,00",103.56,
2021-09-13 00:00:00,"38,00",103.62,
2021-09-14 00:00:00,"38,00",103.62,
2021-09-15 00:00:00,"38,00",103.71,
2021-09-16 00:00:00,"38,00",103.58,
2021-09-17 00:00:00,"38,00",103.77,
2021-09-20 00:00:00,"38,00",104.09,
2021-09-21 00:00:00,"38,00",104.26,
2021-09-22 00:00:00,"38,00",104.1,
2021-09-23 00:00:00,"38,00",104.1,
2021-09-24 00:00:00,"38,00",104.12,
2021-09-27 00:00:00,"38,00",104.18,
2021-09-28 00:00:00,"38,00",104.19,
2021-09-29 00:00:00,"38,00",104.2,
2021-09-30 00:00:00,"38,00",104.3,3.5
2021-10-01 00:00:00,"38,00",104.25,
2021-10-04 00:00:00,"38,00",104.34,
2021-10-05 00:00:00,"38,00",104.53,
2021-10-06 00:00:00,"38,00",104.53,
2021-10-07 00:00:00,"38,00",104.54,
2021-10-12 00:00:00,"38,00",104.47,
2021-10-13 00:00:00,"38,00",104.64,
2021-10-14 00:00:00,"38,00",104.59,
2021-10-15 00:00:00,"38,00",104.7,
2021-10-18 00:00:00,"38,00",104.79,
2021-10-19 00:00:00,"38,00",104.88,
2021-10-20 00:00:00,"38,00",104.88,
2021-10-21 00:00:00,"38,00",104.89,
2021-10-22 00:00:00,"38,00",104.94,
2021-10-25 00:00:00,"38,00",105.04,
2021-10-26 00:00:00,"38,00",105.05,
2021-10-27 00:00:00,"38,00",105.13,
2021-10-28 00:00:00,"38,00",105.15,
2021-10-29 00:00:00,"38,00",105.23,
2021-10-31 00:00:00,,,3.5
2021-11-01 00:00:00,"38,00",105.35,
2021-11-02 00:00:00,"38,00",105.36,
2021-11-03 00:00:00,"38,00",105.38,
2021-11-04 00:00:00,"38,00",105.4,
2021-11-05 00:00:00,"38,00",105.45,
2021-11-08 00:00:00,"38,00",105.58,
2021-11-09 00:00:00,"38,00",105.63,
2021-11-10 00:00:00,"38,00",105.67,
2021-11-11 00:00:00,"38,00",105.79,
2021-11-12 00:00:00,"38,00",105.82,
2021-11-15 00:00:00,"38,00",105.88,
2021-11-16 00:00:00,"38,00",105.92,
2021-11-17 00:00:00,"38,00",105.94,
2021-11-18 00:00:00,"38,00",105.95,
2021-11-19 00:00:00,"38,00",105.96,
2021-11-23 00:00:00,"38,00",106.09,
2021-11-24 00:00:00,"38,00",106.08,
2021-11-25 00:00:00,"38,00",106.16,
2021-11-26 00:00:00,"38,00",106.17,
2021-11-29 00:00:00,"38,00",106.41,
2021-11-30 00:00:00,"38,00",106.48,2.5
2021-12-01 00:00:00,"38,00",106.55,
2021-12-02 00:00:00,"38,00",106.6,
2021-12-03 00:00:00,"38,00",106.63,
2021-12-06 00:00:00,"38,00",106.65,
2021-12-07 00:00:00,"38,00",106.88,
